sequence_id,signature_ac,start,stop
8N2S1,PS00010,1270,1281
8N2S1,PS01186,1279,1294
8N2S1,PS01187,1296,1321
8N2S1,PS50026,1296,1337
8N2S1,PS00010,1312,1323
8N2S1,PS51364,1349,1402
8N2S1,PS50026,1533,1569
8N2S1,PS01186,1557,1572
8N2S1,PS01187,1574,1602
8N2S1,PS50026,1574,1618
8N2S1,PS00010,1593,1604
8N2S1,PS01186,1602,1617
8LG89,PS51485,34,129
8T0W1,PS51257,1,26
8T0W4,PS50279,28,76
8T0W4,PS00280,54,72
9UHF1,PS51041,27,104
9UHF1,PS50026,103,135
9UHF1,PS00022,123,134
9UHF1,PS01186,123,134
9UHF1,PS01187,137,161
9UHF1,PS00010,152,163
7T2X6,PS51362,330,443
7T2X6,PS00250,359,374
7T2X7,PS51362,346,458
7T2X7,PS00250,374,389
90ZI3,PS50215,200,396
90ZI3,PS00142,333,342
90ZI3,PS50214,404,489
90ZI3,PS00427,444,463
86408,PS51863,2,64
04115,PS51406,169,412
04115,PS00514,356,368
86403,PS51863,2,64
86404,PS51863,2,66
86405,PS51863,2,66
4U4T0,PS51910,35,343
4U4T0,PS01095,165,173
4U4T0,PS51164,383,419
6JUP2,PS00272,65,85
45663,PS51863,20,85
4AL88,PS00142,426,435
8W4J3,PS51352,35,170
8W4J3,PS00194,64,82
8W4J3,PS51324,295,397
7T3J2,PS00272,64,84
4QXT8,PS00967,130,136
9PRI1,PS00272,56,74
9NII5,PS01138,34,56
9NII6,PS01138,33,55
9NII7,PS01138,35,56
25518,PS00272,41,61
04824,PS00512,65,80
4AQ54,PS00131,231,238
3A0Q3,PS51257,1,20
15692,PS50278,39,135
15692,PS00249,75,87
3A0Q5,PS00018,95,107
3A0Q5,PS50222,115,150
3A0Q5,PS00018,128,140
81030,PS00272,41,62
81031,PS00272,41,61
867F4,PS01138,35,57
50390,PS00768,35,50
50390,PS00769,125,137
13213,PS00612,72,102
13213,PS51465,94,151
13213,PS00613,163,173
13213,PS00018,274,286
38616,PS51732,50,354
801X7,PS51304,3,134
12100,PS50844,3,62
62389,PS00272,38,56
6V9X0,PS00142,426,435
56VR3,PS50998,40,86
56VR3,PS00011,56,81
56VR3,PS01187,86,110
56VR3,PS50026,86,122
56VR3,PS00010,101,112
56VR3,PS00022,110,121
56VR3,PS01186,110,121
56VR3,PS01186,149,164
56VR3,PS50240,210,454
56VR3,PS00134,247,252
56VR3,PS00135,400,411
84716,PS00272,37,57
84715,PS00263,105,121
9PSM8,PS50041,9,121
9PSM8,PS00615,97,120
9PSM9,PS50041,9,130
9PSM9,PS00615,104,129
81996,PS50041,9,120
81996,PS00615,96,119
4B1N9,PS00122,222,237
2VBC4,PS00120,150,159
5A0X8,PS52012,34,145
90282,PS50215,198,393
90282,PS00142,330,339
90282,PS50214,401,487
90282,PS00427,441,460
4AQ27,PS00142,298,307
4J7Z9,PS00022,384,395
4J7Z9,PS01186,384,395
13822,PS50958,55,98
13822,PS00524,74,94
13822,PS50958,99,143
13822,PS00524,118,138
0D877,PS00785,41,53
0D877,PS00786,124,135
8NJQ5,PS51910,38,337
8NJQ5,PS01095,152,160
34073,PS00272,41,61
34074,PS00272,40,60
34075,PS00272,39,57
34076,PS00272,40,58
4ZJM9,PS50871,105,238
9W7J5,PS00272,62,83
29182,PS00272,41,61
29180,PS00272,41,61
10460,PS00272,40,58
11997,PS00210,472,480
11995,PS00210,505,513
9VD83,PS01225,52,142
9W3W5,PS50814,119,261
9W3W5,PS50026,279,311
9W3W5,PS00022,299,310
9W3W5,PS01186,299,310
9W3W5,PS00022,331,342
9W3W5,PS01186,331,342
9W3W5,PS50026,343,375
9W3W5,PS00022,363,374
9W3W5,PS01186,363,374
9W3W5,PS50026,376,407
9W3W5,PS00022,395,406
9W3W5,PS50026,412,441
9W3W5,PS00022,429,440
9W3W5,PS01186,429,440
7TQ62,PS51450,98,119
7TQ62,PS51450,122,145
7TQ62,PS51450,148,169
7TQ62,PS51450,193,213
7TQ62,PS51450,219,239
7TQ62,PS51450,240,261
7TQ62,PS51450,264,284
7TQ62,PS51450,290,311
7TQ62,PS51450,312,332
7TQ62,PS51450,335,358
7TQ62,PS51450,361,382
7TQ62,PS51450,383,403
7TQ62,PS51450,406,427
7TQ62,PS51450,432,453
7TQ62,PS51450,477,490
7TQ62,PS51450,503,523
7TQ62,PS51450,524,545
2Y2D1,PS60021,50,77
2Y2D3,PS60021,50,77
2Y2D2,PS60021,50,77
2Y2D7,PS60021,51,80
17454,PS00400,29,61
05486,PS51257,1,28
05486,PS00264,28,36
8VPP5,PS00503,215,224
85247,PS51257,1,16
61705,PS51863,21,83
2AJ76,PS50835,426,515
2AJ76,PS50835,517,601
2AJ76,PS50835,609,692
2AJ76,PS50835,699,782
2AJ76,PS50835,787,877
2AJ76,PS50835,882,968
2AJ76,PS50835,973,1058
2AJ76,PS50835,1063,1156
2AJ76,PS50835,1161,1239
2AJ76,PS50835,1246,1335
2AJ76,PS50835,1340,1437
2AJ76,PS50835,1442,1531
2AJ76,PS50835,1536,1624
2AJ76,PS50835,1629,1717
2AJ76,PS50835,1722,1810
2AJ76,PS50835,1846,1913
2AJ76,PS50835,1920,2008
2AJ76,PS50835,2011,2100
2AJ76,PS50835,2105,2189
2AJ76,PS50835,2196,2285
2AJ76,PS50835,2290,2379
2AJ76,PS50835,2384,2473
2AJ76,PS50835,2478,2566
2AJ76,PS50835,2571,2662
2AJ76,PS50835,2667,2758
2AJ76,PS50835,2781,2859
2AJ76,PS50835,2875,2964
2AJ76,PS50835,2971,3058
2AJ76,PS50835,3063,3153
2AJ76,PS50835,3157,3245
2AJ76,PS50835,3250,3340
2AJ76,PS50835,3345,3432
2AJ76,PS50835,3438,3523
2AJ76,PS50835,3528,3609
2AJ76,PS50835,3614,3702
2AJ76,PS50835,3707,3793
2AJ76,PS50835,3798,3886
2AJ76,PS50835,3891,3977
2AJ76,PS50835,3982,4067
2AJ76,PS50835,4071,4158
2AJ76,PS50835,4163,4244
2AJ76,PS50835,4252,4336
2AJ76,PS50835,4343,4428
2AJ76,PS50993,4432,4654
2AJ76,PS01187,4668,4692
2AJ76,PS50026,4668,4708
2AJ76,PS00010,4683,4694
2AJ76,PS01186,4692,4707
2AJ76,PS01187,4709,4735
2AJ76,PS50026,4709,4753
2AJ76,PS50026,4754,4789
2AJ76,PS01186,4780,4795
2AJ76,PS01187,4797,4821
2AJ76,PS50026,4797,4837
2AJ76,PS00010,4812,4823
2AJ76,PS01187,4904,4927
2AJ76,PS50026,4904,4943
2AJ76,PS00010,4918,4929
2AJ76,PS01186,4927,4942
2AJ76,PS01187,4944,4970
2AJ76,PS00758,5013,5022
4AX35,PS00142,434,443
4AX35,PS00435,520,530
9PUB7,PS00272,56,74
09036,PS51465,27,80
09036,PS00282,40,62
9XEC4,PS51257,1,16
9XEC4,PS51767,87,505
9XEC4,PS00141,102,113
9XEC4,PS00141,289,300
9XEC4,PS50015,317,357
9XEC4,PS50015,378,419
01493,PS51863,20,85
15502,PS01155,402,430
15502,PS00101,508,536
15502,PS00101,514,542
15502,PS00101,520,548
00992,PS50279,31,81
00992,PS00280,59,77
00995,PS51465,26,79
00995,PS00282,39,61
4AY02,PS50072,38,195
4AY02,PS00170,79,96
00998,PS51465,3,56
00998,PS00282,16,38
24014,PS51450,101,122
24014,PS51450,125,146
24014,PS51450,149,170
24014,PS51450,173,194
24014,PS51450,197,218
24014,PS51450,221,242
24014,PS51450,245,266
24014,PS51450,347,368
24014,PS51450,371,392
24014,PS51450,395,416
24014,PS51450,419,440
24014,PS51450,443,464
24014,PS51450,571,592
24014,PS51450,596,617
24014,PS51450,620,641
24014,PS51450,644,665
24014,PS51450,668,689
24014,PS51450,791,812
24014,PS51450,815,836
24014,PS51450,839,860
24014,PS50026,933,968
24014,PS00022,956,967
24014,PS01186,956,967
24014,PS50026,970,1007
24014,PS00022,995,1006
24014,PS01186,995,1006
24014,PS01187,1009,1034
24014,PS50026,1009,1046
24014,PS00010,1025,1036
24014,PS00022,1034,1045
24014,PS01186,1034,1045
24014,PS50026,1048,1086
24014,PS00010,1065,1076
24014,PS00022,1074,1085
24014,PS01186,1074,1085
24014,PS01187,1088,1112
24014,PS50026,1088,1124
24014,PS00010,1103,1114
24014,PS00022,1112,1123
24014,PS50026,1135,1173
24014,PS00022,1161,1172
24014,PS01186,1161,1172
24014,PS50025,1176,1349
24014,PS50026,1377,1416
24014,PS00022,1404,1415
24014,PS01225,1433,1504
24014,PS01185,1466,1503
46375,PS00768,35,50
46375,PS00769,125,137
4AXW3,PS51892,128,399
4AXW3,PS00138,344,354
86419,PS00272,41,62
2LMP1,PS00246,203,212
4ARW0,PS00956,104,115
6H321,PS50240,25,258
6H321,PS00134,61,66
6H321,PS00135,207,218
9V3D4,PS51910,22,440
86389,PS00118,43,50
86389,PS00119,87,97
6NUI6,PS51450,62,84
6NUI6,PS51450,111,132
6NUI6,PS51450,135,156
6NUI6,PS51450,159,180
6NUI6,PS51450,183,204
6NUI6,PS51450,207,228
6NUI6,PS51450,231,252
6NUI6,PS51450,279,300
6NUI6,PS51450,450,471
6NUI6,PS51450,474,495
6NUI6,PS51450,498,519
6NUI6,PS51450,522,543
6NUI6,PS51450,546,566
6NUI6,PS51450,570,591
6NUI6,PS51450,594,615
6NUI6,PS51450,619,640
6NUI6,PS51450,644,665
6NUI6,PS51450,666,687
25519,PS00209,204,223
25519,PS00210,397,405
25519,PS00498,401,412
0ZSK4,PS50188,506,700
86097,PS00272,38,56
86095,PS00272,38,56
60772,PS00272,39,57
60773,PS00272,39,57
60771,PS00272,61,79
60774,PS00272,39,57
60775,PS00272,61,79
8T115,PS00209,196,215
8T115,PS00210,387,395
8T115,PS00498,391,402
19999,PS50041,123,235
19999,PS00615,212,234
3A0N5,PS00785,36,48
67863,PS50278,25,122
67863,PS00249,61,73
67862,PS50278,25,122
67862,PS00249,61,73
67861,PS50278,25,122
67861,PS00249,61,73
9WVL7,PS00471,30,75
8MJF1,PS51450,144,165
8MJF1,PS51450,168,189
8MJF1,PS51450,214,234
8MJF1,PS51450,235,256
84WS0,PS51892,122,623
84WS0,PS00136,148,159
84WS0,PS00138,550,560
8C6K9,PS50234,26,205
8C6K9,PS50234,228,406
8C6K9,PS50234,435,605
8C6K9,PS50234,621,790
8C6K9,PS50234,808,981
8C6K9,PS50234,999,1170
8C6K9,PS50234,1756,1901
8C6K9,PS50234,1964,2165
9HE18,PS51164,317,353
9HE18,PS00562,325,352
86870,PS01009,176,186
86870,PS01010,205,216
8NIJ4,PS00142,434,443
8NIJ4,PS00435,520,530
15537,PS50022,63,219
15537,PS01285,111,140
9QXT5,PS51041,28,105
9QXT5,PS50026,104,136
9QXT5,PS00022,124,135
9QXT5,PS01186,124,135
9QXT5,PS01187,138,162
54PR9,PS00616,44,58
7SZN0,PS00079,307,327
7SZN0,PS00079,662,682
7SZN0,PS00079,1120,1140
7SZN0,PS50022,1147,1298
7SZN0,PS01285,1187,1217
7SZN0,PS50022,1303,1457
7SZN0,PS01285,1347,1376
7SZN0,PS01286,1441,1457
6UY14,PS50092,44,380
6UY14,PS50092,723,782
6UY14,PS50092,783,842
6UY14,PS50092,845,909
6UY14,PS50092,910,969
6UY14,PS50092,970,1026
6UY14,PS50900,1029,1066
13582,PS51888,36,89
13582,PS50240,128,391
13582,PS00032,138,143
13582,PS00134,169,174
13582,PS00135,332,343
05017,PS00262,95,109
6T5L0,PS50240,1,229
6T5L0,PS00134,39,44
6T5L0,PS00135,178,189
84631,PS51863,2,64
83942,PS50278,1,98
83942,PS00249,37,49
4ANB6,PS00131,200,207
29268,PS51323,24,97
29268,PS00222,52,67
29268,PS50184,100,166
29268,PS01208,119,165
29268,PS50092,197,242
29268,PS01225,255,329
29268,PS01185,291,328
25680,PS00272,41,61
25683,PS00272,38,56
8NJP6,PS51164,346,382
8NJP6,PS00562,354,381
00604,PS01225,39,132
00604,PS01185,95,131
4VP10,PS51257,1,18
09486,PS00612,72,102
09486,PS51465,94,151
09486,PS00613,163,173
09486,PS00018,274,286
10456,PS00272,61,79
10457,PS00272,61,79
10458,PS00272,40,58
47001,PS50256,64,82
47001,PS00929,68,78
60234,PS00272,41,61
01176,PS51760,31,329
1HA14,PS00967,113,119
1JBC0,PS51863,2,63
6PXP0,PS00118,55,62
9MCH1,PS00272,59,77
01033,PS00288,24,36
01033,PS50189,24,147
01034,PS00287,80,93
01036,PS00287,75,88
01037,PS00287,75,88
5CPD5,PS00272,59,77
5CPD7,PS00272,61,79
5CPD8,PS00272,59,77
5CPD9,PS00272,61,79
49141,PS00768,37,52
49141,PS00769,127,139
49142,PS00768,37,52
49142,PS00769,127,139
2AJB7,PS00213,34,47
9HEZ1,PS51164,19,55
9HEZ1,PS00562,27,54
9HEZ1,PS51760,88,405
9HEZ1,PS00591,320,330
0DMT2,PS00118,43,50
0DMT2,PS00119,85,95
01409,PS00272,41,61
35624,PS00288,24,36
35624,PS50189,24,147
0CAY6,PS51257,1,17
6KF10,PS51362,332,455
6KF10,PS00250,372,387
0HJ53,PS51761,28,216
0HJ53,PS00776,109,119
0HJ53,PS00777,200,211
08380,PS50287,24,124
08380,PS00420,29,66
08380,PS50097,153,221
98064,PS01180,16,143
98064,PS01187,144,171
98064,PS00010,162,173
98064,PS01186,171,186
98064,PS01180,190,302
98064,PS50923,304,369
98064,PS50923,370,439
98064,PS50240,454,701
98064,PS00134,491,496
98064,PS00135,645,656
9NPH9,PS00520,74,94
1S2K3,PS51761,41,229
1S2K3,PS00776,122,132
1S2K3,PS00777,213,224
6PRW6,PS51760,50,330
6PRW6,PS00591,260,270
5S7A8,PS51760,46,326
5S7A8,PS00591,256,266
0ZSK3,PS50188,508,703
57382,PS51864,153,352
57382,PS00142,242,251
57382,PS01180,354,466
57382,PS01180,467,579
57382,PS01187,579,604
57382,PS50026,579,620
57382,PS00010,595,606
57382,PS01186,604,619
57382,PS01180,623,735
57382,PS01187,735,759
57382,PS50026,735,775
57382,PS00010,750,761
57382,PS01186,759,774
57382,PS01180,779,891
57382,PS01180,892,1008
94813,PS51450,56,77
94813,PS51450,80,101
94813,PS51450,104,125
94813,PS51450,128,149
94813,PS51450,152,173
94813,PS51450,176,197
94813,PS51450,200,221
94813,PS51450,301,322
94813,PS51450,325,346
94813,PS51450,349,370
94813,PS51450,373,394
94813,PS51450,397,418
94813,PS51450,559,580
94813,PS51450,607,628
94813,PS51450,631,652
94813,PS51450,655,676
94813,PS51450,755,777
94813,PS51450,778,799
94813,PS51450,802,823
94813,PS51450,826,847
94813,PS50026,920,955
94813,PS00022,943,954
94813,PS01186,943,954
94813,PS50026,957,996
94813,PS00022,984,995
94813,PS01186,984,995
94813,PS01187,991,1022
94813,PS50026,998,1034
94813,PS00010,1013,1024
94813,PS00022,1022,1033
94813,PS50026,1036,1074
94813,PS00022,1062,1073
94813,PS01186,1062,1073
94813,PS01187,1076,1100
94813,PS50026,1076,1112
94813,PS00010,1091,1102
94813,PS00022,1100,1111
94813,PS01186,1100,1111
94813,PS50026,1121,1157
94813,PS00022,1145,1156
94813,PS01186,1145,1156
94813,PS50025,1160,1333
94813,PS50026,1337,1368
94813,PS00022,1356,1367
94813,PS01186,1356,1367
94813,PS50026,1371,1407
94813,PS00022,1395,1406
94813,PS50026,1412,1448
94813,PS00022,1436,1447
94813,PS01186,1436,1447
94813,PS01225,1453,1528
94813,PS01185,1491,1527
12562,PS51761,29,221
12562,PS00776,111,121
8J2F2,PS00272,62,82
13219,PS51257,1,19
13219,PS00142,559,568
13219,PS50923,1213,1282
13219,PS50923,1283,1344
13219,PS50923,1345,1412
13219,PS50923,1413,1473
13219,PS50923,1476,1556
14612,PS00272,62,82
14613,PS00272,40,58
02350,PS52035,130,423
02350,PS00132,178,200
02350,PS00133,312,322
59939,PS60026,5,41
5A7N4,PS51761,32,221
5A7N4,PS00776,114,124
5A7N4,PS00777,205,216
60615,PS00272,64,84
60616,PS00272,64,84
09118,PS51117,47,284
09118,PS50027,285,340
09118,PS00022,304,315
09118,PS01248,304,338
09118,PS50027,341,403
09118,PS01248,368,404
09118,PS50027,404,453
09118,PS00022,423,434
09118,PS01248,423,451
09118,PS50189,472,601
7Z1K3,PS50279,28,84
7Z1K3,PS00280,62,80
0HJQ8,PS01138,34,56
0C929,PS50041,9,128
0C929,PS00615,102,127
4QUT2,PS00436,132,143
4QUT2,PS50873,174,458
4QUT2,PS00435,306,316
0HJQ4,PS01138,36,57
7TMF5,PS00284,384,394
0HJC1,PS00118,43,50
0HJC1,PS00119,85,95
27J47,PS50240,25,249
27J47,PS00134,61,66
27J47,PS00135,198,209
81908,PS00941,90,100
81908,PS00122,185,200
27J49,PS00263,223,239
35568,PS01187,44,70
35568,PS01187,173,199
35568,PS50026,173,213
35568,PS00010,190,201
35568,PS01186,199,212
35568,PS01187,214,237
35568,PS50026,214,253
35568,PS00010,228,239
35568,PS01186,237,252
35568,PS01187,254,277
35568,PS50026,254,293
35568,PS00010,268,279
35568,PS01186,277,292
35568,PS01187,294,318
35568,PS50026,294,333
35568,PS00010,309,320
35568,PS01186,318,332
35568,PS01187,334,359
5U6Y4,PS00118,59,66
5U6Y4,PS00119,101,111
83559,PS01186,24,36
5Y4V8,PS60015,35,66
54PA4,PS50842,42,141
5Y4V6,PS60015,36,67
5Y4V2,PS60015,37,68
83952,PS51390,3,47
6V874,PS00142,434,443
6V874,PS00435,520,530
9HFH0,PS51761,35,223
9HFH0,PS00776,116,126
9XZ63,PS00018,145,157
4AQA7,PS00131,221,228
9P403,PS51782,108,152
9P403,PS51782,183,227
4VP09,PS51257,1,17
4VP08,PS51257,1,17
84516,PS50873,40,337
84516,PS00436,72,83
84516,PS00435,203,213
8T0W2,PS51446,23,59
8T0W2,PS51446,85,121
8T0W2,PS51446,147,184
07457,PS50844,24,83
93243,PS51864,115,308
93243,PS50026,303,343
93243,PS00022,331,342
93243,PS01186,331,342
93243,PS01180,350,458
93243,PS50092,576,627
83377,PS01009,157,167
83377,PS01010,186,197
09230,PS51892,166,454
09230,PS00136,196,207
09230,PS00137,231,241
09230,PS00138,395,405
01023,PS00430,1,63
01023,PS00477,969,977
8BGU2,PS50871,88,224
90Y12,PS00263,165,181
670P5,PS00246,207,216
5CPE4,PS00272,61,79
5CPE3,PS00272,52,70
00387,PS00284,405,415
68419,PS00272,39,57
68418,PS00272,39,57
83579,PS51465,1,58
83579,PS00282,14,36
68413,PS00272,38,56
68412,PS00272,38,56
68410,PS51863,1,62
68417,PS00272,39,57
68416,PS00272,59,77
86471,PS51378,1,40
68SA9,PS50215,226,437
68SA9,PS00142,369,378
68SA9,PS50092,523,578
68SA9,PS50092,804,863
68SA9,PS50092,925,978
68SA9,PS50092,1382,1430
68SA9,PS50092,1433,1493
68SA9,PS50092,1540,1600
68SA9,PS50900,1603,1643
73682,PS50278,36,132
73682,PS00249,72,84
06857,PS00120,165,174
06857,PS50095,356,467
8J2G3,PS00272,59,77
8J2G5,PS00272,56,74
9K4X8,PS00262,102,116
2PGV8,PS51760,46,354
11159,PS00539,43,48
11159,PS00539,119,124
11159,PS00539,155,160
11159,PS00539,165,170
85258,PS51257,1,16
82935,PS00272,62,82
85253,PS51257,1,16
85254,PS51257,1,16
85255,PS51257,1,16
85256,PS51257,1,16
86406,PS51863,1,63
23776,PS00079,135,155
23776,PS00659,225,234
5JUY8,PS50292,129,711
07214,PS00612,71,101
07214,PS51465,93,150
07214,PS00613,162,172
07214,PS00018,273,285
8I817,PS51257,1,25
82807,PS50998,40,86
82807,PS00011,56,81
82807,PS01187,86,110
82807,PS50026,86,122
82807,PS00010,101,112
82807,PS00022,110,121
82807,PS50240,210,453
82807,PS00134,247,252
82807,PS00135,399,410
86854,PS50041,37,148
86854,PS00615,131,156
2PE51,PS00263,165,181
86100,PS50026,352,407
86100,PS00022,395,406
86100,PS01186,395,406
4APE2,PS00708,591,621
85105,PS00597,69,90
13495,PS00272,41,62
20930,PS50215,192,372
20930,PS00142,299,308
20930,PS50900,465,506
96W72,PS51761,16,207
96W72,PS00777,191,202
3BER4,PS50214,49,112
3BER4,PS00427,67,86
3BER3,PS50214,49,112
3BER3,PS00427,67,86
9Q7T7,PS51450,61,83
9Q7T7,PS51450,86,107
9Q7T7,PS51450,110,131
9Q7T7,PS51450,134,155
9Q7T7,PS51450,158,179
9Q7T7,PS51450,182,203
9Q7T7,PS51450,206,227
9Q7T7,PS51450,230,251
9Q7T7,PS51450,278,299
9Q7T7,PS51450,300,321
9Q7T7,PS51450,473,494
9Q7T7,PS51450,497,518
9Q7T7,PS51450,521,542
9Q7T7,PS51450,545,566
9Q7T7,PS51450,569,590
9Q7T7,PS51450,593,614
9Q7T7,PS51450,618,639
9Q7T7,PS51450,643,664
9Q7T7,PS51450,665,686
19958,PS00272,38,56
19959,PS00272,59,77
6UX27-2,PS50835,27,114
91053,PS50240,25,253
91053,PS00134,63,68
91053,PS00135,202,213
9UJW2,PS50958,59,107
9UJW2,PS00524,81,102
9UJW2,PS00640,431,450
84032,PS51162,4,67
84032,PS51162,72,127
5Y4U8,PS60015,36,67
84614,PS51863,3,65
83560,PS60018,63,105
5Y4U6,PS60015,35,65
5Y4U7,PS60015,35,65
6WIH4,PS00142,440,449
6WIH3,PS00142,426,435
6WIH1,PS00142,434,443
6WIH1,PS00435,520,530
55332,PS51761,37,225
55332,PS00776,118,128
55332,PS00777,209,220
6WIH8,PS00142,426,435
84293,PS00209,182,201
84293,PS00210,373,381
84293,PS00498,377,388
29029,PS51910,27,311
29029,PS01095,149,157
85314,PS50215,8,204
85314,PS00142,141,150
04180,PS00120,199,208
94163,PS51760,45,326
83346,PS00272,41,61
0DKW9,PS00272,40,60
2TJ95,PS50092,147,207
0K3N1,PS50278,25,122
0K3N1,PS00249,61,73
2CKF7,PS00272,62,82
2CKF6,PS00272,62,82
53189,PS00587,472,485
83493,PS51767,71,377
83493,PS00141,86,97
01471,PS00272,38,58
2Y2I3,PS60021,50,77
09055,PS00284,383,393
5Y4V3,PS60015,37,68
6ZMM2,PS50092,45,97
6ZMM2,PS50189,360,479
8NJ73,PS51164,17,53
8NJ73,PS00562,25,52
8NJ73,PS51760,74,379
98133,PS00022,134,145
98133,PS01186,134,145
98133,PS50026,146,178
98133,PS00022,166,177
98133,PS01186,166,177
98133,PS51364,184,227
98133,PS01187,246,271
98133,PS50026,246,287
98133,PS00010,262,273
98133,PS01187,288,313
98133,PS50026,288,329
98133,PS00010,304,315
98133,PS01186,313,328
98133,PS51364,334,389
98133,PS50026,449,489
98133,PS01186,474,488
98133,PS01187,490,513
98133,PS50026,490,525
98133,PS00010,504,515
98133,PS01186,513,528
98133,PS01187,530,555
98133,PS50026,530,571
98133,PS00010,546,557
98133,PS01186,555,570
98133,PS01187,572,596
98133,PS50026,572,612
98133,PS00010,587,598
98133,PS01186,596,611
98133,PS01187,613,637
98133,PS50026,613,653
98133,PS00010,628,639
98133,PS51364,659,711
98133,PS01187,723,748
98133,PS50026,723,764
98133,PS00010,739,750
98133,PS01186,748,763
98133,PS01187,765,790
98133,PS50026,765,806
98133,PS00010,781,792
98133,PS01186,790,805
98133,PS01187,807,830
98133,PS50026,807,846
98133,PS00010,821,832
98133,PS51364,851,890
98133,PS01187,910,935
98133,PS50026,910,951
98133,PS00010,926,937
98133,PS51364,956,1008
98133,PS01187,1028,1053
98133,PS50026,1028,1069
98133,PS00010,1044,1055
98133,PS01186,1053,1068
98133,PS01187,1070,1095
98133,PS50026,1070,1112
98133,PS00010,1086,1097
98133,PS01187,1113,1138
98133,PS50026,1113,1154
98133,PS00010,1129,1140
98133,PS01187,1155,1180
98133,PS50026,1155,1196
98133,PS00010,1171,1182
98133,PS01186,1180,1195
98133,PS01187,1197,1221
98133,PS50026,1197,1237
98133,PS00010,1212,1223
98133,PS01186,1221,1236
98133,PS01187,1238,1263
98133,PS50026,1238,1279
98133,PS00010,1254,1265
98133,PS01186,1263,1278
98133,PS01187,1280,1305
98133,PS50026,1280,1317
98133,PS00010,1296,1307
98133,PS01186,1305,1320
98133,PS01187,1322,1348
98133,PS50026,1322,1362
98133,PS00010,1339,1350
98133,PS01186,1348,1361
98133,PS01187,1363,1389
98133,PS50026,1363,1401
98133,PS00010,1380,1391
98133,PS01186,1389,1402
98133,PS01187,1404,1429
98133,PS50026,1404,1445
98133,PS00010,1420,1431
98133,PS01186,1429,1444
98133,PS01187,1446,1470
98133,PS50026,1446,1482
98133,PS00010,1461,1472
98133,PS01186,1470,1485
98133,PS01187,1487,1511
98133,PS50026,1487,1527
98133,PS00010,1502,1513
98133,PS51364,1532,1589
98133,PS01187,1606,1631
98133,PS50026,1606,1647
98133,PS00010,1622,1633
98133,PS01186,1631,1646
98133,PS01187,1648,1672
98133,PS50026,1648,1684
98133,PS00010,1663,1674
98133,PS51364,1693,1748
98133,PS01187,1766,1791
98133,PS50026,1766,1807
98133,PS00010,1782,1793
98133,PS01186,1791,1806
98133,PS01187,1808,1833
98133,PS50026,1808,1848
98133,PS00010,1824,1835
98133,PS01186,1833,1847
98133,PS01187,1849,1874
98133,PS50026,1849,1890
98133,PS00010,1865,1876
98133,PS01186,1874,1889
98133,PS01187,1891,1914
98133,PS50026,1891,1926
98133,PS00028,1900,1924
98133,PS00010,1905,1916
98133,PS01186,1914,1928
98133,PS01187,1930,1956
98133,PS50026,1930,1972
98133,PS00010,1947,1958
98133,PS01186,1956,1971
98133,PS01187,1973,1998
98133,PS50026,1973,2012
98133,PS00010,1989,2000
98133,PS01186,1998,2011
98133,PS01187,2013,2038
98133,PS50026,2013,2054
98133,PS00010,2029,2040
98133,PS01186,2038,2053
98133,PS51364,2059,2111
98133,PS01187,2127,2151
98133,PS50026,2127,2165
98133,PS00010,2142,2153
98133,PS01186,2151,2164
98133,PS01187,2160,2190
98133,PS50026,2166,2205
98133,PS00010,2181,2192
98133,PS01186,2190,2204
98133,PS01187,2206,2230
98133,PS50026,2206,2246
98133,PS00010,2221,2232
98133,PS01186,2230,2245
98133,PS01187,2247,2274
98133,PS50026,2247,2290
98133,PS00010,2265,2276
98133,PS01186,2274,2289
98133,PS01187,2291,2316
98133,PS50026,2291,2332
98133,PS00010,2307,2318
98133,PS01186,2316,2331
98133,PS51364,2337,2390
98133,PS01187,2402,2427
98133,PS50026,2402,2439
98133,PS00010,2418,2429
98133,PS01186,2427,2442
98133,PS01187,2444,2468
98133,PS50026,2444,2484
98133,PS00010,2459,2470
98133,PS01186,2468,2483
98133,PS01187,2485,2509
98133,PS50026,2485,2521
98133,PS00010,2500,2511
98133,PS01186,2509,2522
98133,PS01187,2524,2550
98133,PS50026,2524,2566
98133,PS00010,2541,2552
98133,PS01186,2550,2565
98133,PS01187,2567,2590
98133,PS50026,2567,2606
98133,PS00010,2581,2592
98133,PS01186,2590,2605
98133,PS01187,2601,2631
98133,PS50026,2607,2643
98133,PS00010,2622,2633
98133,PS01186,2631,2646
98133,PS01187,2648,2672
98133,PS50026,2648,2687
98133,PS00010,2663,2674
98133,PS01186,2672,2686
84UV8,PS51144,32,265
84UV8,PS00162,127,143
4AVJ0,PS51910,1,331
4AVJ0,PS01095,110,118
0DJ06,PS51767,70,384
0DJ06,PS00141,85,96
0DJ06,PS00141,271,282
0C6A6,PS50214,1,64
0C6A6,PS00427,20,39
8J2D7,PS00272,62,82
6MFK7,PS50998,40,86
6MFK7,PS00011,56,81
6MFK7,PS01187,86,110
6MFK7,PS50026,86,122
6MFK7,PS00010,101,112
6MFK7,PS00022,110,121
6MFK7,PS01186,110,121
6MFK7,PS01186,149,164
6MFK7,PS50240,229,460
6MFK7,PS00134,266,271
6MFK7,PS00135,406,417
6MFK5,PS00272,62,82
6MFK4,PS00272,62,82
6MFK8,PS50998,40,86
