sequence_id,signature_ac,start,stop
H2A0L8,PS50853,334,430
H2A0L8,PS50853,431,524
H2A0L8,PS50853,527,624
P29060,PS51910,23,291
P29060,PS01095,141,149
P0CT48,PS51761,40,230
P0CT48,PS00776,123,133
P0CT48,PS00777,214,225
P02767,PS00768,35,50
P02767,PS00769,125,137
P01494,PS51863,20,85
Q9BPH1,PS00118,50,57
P91850,PS01158,55,69
Q5EF78,PS51257,1,16
Q5EF78,PS00430,1,43
C6EVG7,PS00263,153,169
D3JXM1,PS01138,36,58
P60237,PS00272,41,59
P27731,PS00768,38,53
P27731,PS00769,128,140
P01014,PS00284,361,371
P01012,PS00284,359,369
Q8N2S1,PS50026,149,181
Q8N2S1,PS00022,169,180
Q8N2S1,PS51364,287,327
Q8N2S1,PS01187,357,381
Q8N2S1,PS50026,357,393
Q8N2S1,PS00010,372,383
Q8N2S1,PS01186,381,396
Q8N2S1,PS51364,407,459
Q8N2S1,PS01186,570,585
Q8N2S1,PS01187,587,612
Q8N2S1,PS50026,587,628
Q8N2S1,PS00010,603,614
Q8N2S1,PS01186,612,627
Q8N2S1,PS01187,629,654
Q8N2S1,PS50026,629,670
Q8N2S1,PS00010,645,656
Q8N2S1,PS01186,654,669
Q8N2S1,PS01187,671,696
Q8N2S1,PS50026,671,708
Q8N2S1,PS00010,687,698
Q8N2S1,PS00022,696,707
Q8N2S1,PS01186,696,707
Q8N2S1,PS01187,710,735
Q8N2S1,PS50026,710,747
Q8N2S1,PS00010,726,737
Q8N2S1,PS01186,735,750
Q8N2S1,PS01187,752,777
Q8N2S1,PS50026,752,793
Q8N2S1,PS00010,768,779
Q8N2S1,PS01186,777,792
Q8N2S1,PS01187,794,818
Q8N2S1,PS01187,834,860
Q8N2S1,PS50026,834,872
Q8N2S1,PS00010,851,862
Q8N2S1,PS01187,878,903
Q8N2S1,PS50026,878,919
Q8N2S1,PS00010,894,905
Q8N2S1,PS01186,903,918
Q8N2S1,PS01187,920,944
Q8N2S1,PS50026,920,960
Q8N2S1,PS00010,935,946
Q8N2S1,PS01187,961,987
Q8N2S1,PS01187,1005,1031
Q8N2S1,PS01187,1049,1074
Q8N2S1,PS50026,1049,1090
Q8N2S1,PS00010,1065,1076
Q8N2S1,PS01186,1074,1089
Q8N2S1,PS01187,1091,1116
Q8N2S1,PS00010,1107,1118
Q8N2S1,PS51364,1181,1235
Q8N2S1,PS01187,1253,1279
Q8N2S1,PS50026,1253,1295
Q8N2S1,PS00010,1270,1281
Q8N2S1,PS01186,1279,1294
Q8N2S1,PS01187,1296,1321
Q8N2S1,PS50026,1296,1337
Q8N2S1,PS00010,1312,1323
Q8N2S1,PS51364,1349,1402
Q8N2S1,PS50026,1533,1569
Q8N2S1,PS01186,1557,1572
Q8N2S1,PS01187,1574,1602
Q8N2S1,PS50026,1574,1618
Q8N2S1,PS00010,1593,1604
Q8N2S1,PS01186,1602,1617
Q8LG89,PS51485,34,129
Q8T0W1,PS51257,1,26
Q8T0W4,PS50279,28,76
Q8T0W4,PS00280,54,72
Q9UHF1,PS51041,27,104
Q9UHF1,PS50026,103,135
Q9UHF1,PS00022,123,134
Q9UHF1,PS01186,123,134
Q9UHF1,PS01187,137,161
Q9UHF1,PS00010,152,163
Q7T2X6,PS51362,330,443
Q7T2X6,PS00250,359,374
Q7T2X7,PS51362,346,458
Q7T2X7,PS00250,374,389
Q90ZI3,PS50215,200,396
Q90ZI3,PS00142,333,342
Q90ZI3,PS50214,404,489
Q90ZI3,PS00427,444,463
P86408,PS51863,2,64
P04115,PS51406,169,412
P04115,PS00514,356,368
P86403,PS51863,2,64
P86404,PS51863,2,66
P86405,PS51863,2,66
Q4U4T0,PS51910,35,343
Q4U4T0,PS01095,165,173
Q4U4T0,PS51164,383,419
C6JUP2,PS00272,65,85
P45663,PS51863,20,85
D4AL88,PS00142,426,435
Q8W4J3,PS51352,35,170
Q8W4J3,PS00194,64,82
Q8W4J3,PS51324,295,397
Q7T3J2,PS00272,64,84
Q4QXT8,PS00967,130,136
Q9PRI1,PS00272,56,74
Q9NII5,PS01138,34,56
Q9NII6,PS01138,33,55
Q9NII7,PS01138,35,56
P25518,PS00272,41,61
P04824,PS00512,65,80
D4AQ54,PS00131,231,238
B3A0Q3,PS51257,1,20
P15692,PS50278,39,135
P15692,PS00249,75,87
B3A0Q5,PS00018,95,107
B3A0Q5,PS50222,115,150
B3A0Q5,PS00018,128,140
P81030,PS00272,41,62
P81031,PS00272,41,61
Q867F4,PS01138,35,57
P50390,PS00768,35,50
P50390,PS00769,125,137
P13213,PS00612,72,102
P13213,PS51465,94,151
P13213,PS00613,163,173
P13213,PS00018,274,286
P38616,PS51732,50,354
Q801X7,PS51304,3,134
P12100,PS50844,3,62
P62389,PS00272,38,56
B6V9X0,PS00142,426,435
Q56VR3,PS50998,40,86
Q56VR3,PS00011,56,81
Q56VR3,PS01187,86,110
Q56VR3,PS50026,86,122
Q56VR3,PS00010,101,112
Q56VR3,PS00022,110,121
Q56VR3,PS01186,110,121
Q56VR3,PS01186,149,164
Q56VR3,PS50240,210,454
Q56VR3,PS00134,247,252
Q56VR3,PS00135,400,411
P84716,PS00272,37,57
P84715,PS00263,105,121
Q9PSM8,PS50041,9,121
Q9PSM8,PS00615,97,120
Q9PSM9,PS50041,9,130
Q9PSM9,PS00615,104,129
P81996,PS50041,9,120
P81996,PS00615,96,119
D4B1N9,PS00122,222,237
A2VBC4,PS00120,150,159
Q5A0X8,PS52012,34,145
Q90282,PS50215,198,393
Q90282,PS00142,330,339
Q90282,PS50214,401,487
Q90282,PS00427,441,460
D4AQ27,PS00142,298,307
R4J7Z9,PS00022,384,395
R4J7Z9,PS01186,384,395
Q13822,PS50958,55,98
Q13822,PS00524,74,94
Q13822,PS50958,99,143
Q13822,PS00524,118,138
E0D877,PS00785,41,53
E0D877,PS00786,124,135
Q8NJQ5,PS51910,38,337
Q8NJQ5,PS01095,152,160
P34073,PS00272,41,61
P34074,PS00272,40,60
P34075,PS00272,39,57
P34076,PS00272,40,58
Q4ZJM9,PS50871,105,238
Q9W7J5,PS00272,62,83
P29182,PS00272,41,61
P29180,PS00272,41,61
P10460,PS00272,40,58
P11997,PS00210,472,480
P11995,PS00210,505,513
Q9VD83,PS01225,52,142
Q9W3W5,PS50814,119,261
Q9W3W5,PS50026,279,311
Q9W3W5,PS00022,299,310
Q9W3W5,PS01186,299,310
Q9W3W5,PS00022,331,342
Q9W3W5,PS01186,331,342
Q9W3W5,PS50026,343,375
Q9W3W5,PS00022,363,374
Q9W3W5,PS01186,363,374
Q9W3W5,PS50026,376,407
Q9W3W5,PS00022,395,406
Q9W3W5,PS50026,412,441
Q9W3W5,PS00022,429,440
Q9W3W5,PS01186,429,440
Q7TQ62,PS51450,98,119
Q7TQ62,PS51450,122,145
Q7TQ62,PS51450,148,169
Q7TQ62,PS51450,193,213
Q7TQ62,PS51450,219,239
Q7TQ62,PS51450,240,261
Q7TQ62,PS51450,264,284
Q7TQ62,PS51450,290,311
Q7TQ62,PS51450,312,332
Q7TQ62,PS51450,335,358
Q7TQ62,PS51450,361,382
Q7TQ62,PS51450,383,403
Q7TQ62,PS51450,406,427
Q7TQ62,PS51450,432,453
Q7TQ62,PS51450,477,490
Q7TQ62,PS51450,503,523
Q7TQ62,PS51450,524,545
D2Y2D1,PS60021,50,77
D2Y2D3,PS60021,50,77
D2Y2D2,PS60021,50,77
D2Y2D7,PS60021,51,80
P17454,PS00400,29,61
P05486,PS51257,1,28
P05486,PS00264,28,36
D8VPP5,PS00503,215,224
P85247,PS51257,1,16
O61705,PS51863,21,83
A2AJ76,PS50835,426,515
A2AJ76,PS50835,517,601
A2AJ76,PS50835,609,692
A2AJ76,PS50835,699,782
A2AJ76,PS50835,787,877
A2AJ76,PS50835,882,968
A2AJ76,PS50835,973,1058
A2AJ76,PS50835,1063,1156
A2AJ76,PS50835,1161,1239
A2AJ76,PS50835,1246,1335
A2AJ76,PS50835,1340,1437
A2AJ76,PS50835,1442,1531
A2AJ76,PS50835,1536,1624
A2AJ76,PS50835,1629,1717
A2AJ76,PS50835,1722,1810
A2AJ76,PS50835,1846,1913
A2AJ76,PS50835,1920,2008
A2AJ76,PS50835,2011,2100
A2AJ76,PS50835,2105,2189
A2AJ76,PS50835,2196,2285
A2AJ76,PS50835,2290,2379
A2AJ76,PS50835,2384,2473
A2AJ76,PS50835,2478,2566
A2AJ76,PS50835,2571,2662
A2AJ76,PS50835,2667,2758
A2AJ76,PS50835,2781,2859
A2AJ76,PS50835,2875,2964
A2AJ76,PS50835,2971,3058
A2AJ76,PS50835,3063,3153
A2AJ76,PS50835,3157,3245
A2AJ76,PS50835,3250,3340
A2AJ76,PS50835,3345,3432
A2AJ76,PS50835,3438,3523
A2AJ76,PS50835,3528,3609
A2AJ76,PS50835,3614,3702
A2AJ76,PS50835,3707,3793
A2AJ76,PS50835,3798,3886
A2AJ76,PS50835,3891,3977
A2AJ76,PS50835,3982,4067
A2AJ76,PS50835,4071,4158
A2AJ76,PS50835,4163,4244
A2AJ76,PS50835,4252,4336
A2AJ76,PS50835,4343,4428
A2AJ76,PS50993,4432,4654
A2AJ76,PS01187,4668,4692
A2AJ76,PS50026,4668,4708
A2AJ76,PS00010,4683,4694
A2AJ76,PS01186,4692,4707
A2AJ76,PS01187,4709,4735
A2AJ76,PS50026,4709,4753
A2AJ76,PS50026,4754,4789
A2AJ76,PS01186,4780,4795
A2AJ76,PS01187,4797,4821
A2AJ76,PS50026,4797,4837
A2AJ76,PS00010,4812,4823
A2AJ76,PS01187,4904,4927
A2AJ76,PS50026,4904,4943
A2AJ76,PS00010,4918,4929
A2AJ76,PS01186,4927,4942
A2AJ76,PS01187,4944,4970
A2AJ76,PS00758,5013,5022
D4AX35,PS00142,434,443
D4AX35,PS00435,520,530
Q9PUB7,PS00272,56,74
P09036,PS51465,27,80
P09036,PS00282,40,62
Q9XEC4,PS51257,1,16
Q9XEC4,PS51767,87,505
Q9XEC4,PS00141,102,113
Q9XEC4,PS00141,289,300
Q9XEC4,PS50015,317,357
Q9XEC4,PS50015,378,419
P01493,PS51863,20,85
P15502,PS01155,402,430
P15502,PS00101,508,536
P15502,PS00101,514,542
P15502,PS00101,520,548
P00992,PS50279,31,81
P00992,PS00280,59,77
P00995,PS51465,26,79
P00995,PS00282,39,61
D4AY02,PS50072,38,195
D4AY02,PS00170,79,96
P00998,PS51465,3,56
P00998,PS00282,16,38
P24014,PS51450,101,122
P24014,PS51450,125,146
P24014,PS51450,149,170
P24014,PS51450,173,194
P24014,PS51450,197,218
P24014,PS51450,221,242
P24014,PS51450,245,266
P24014,PS51450,347,368
P24014,PS51450,371,392
P24014,PS51450,395,416
P24014,PS51450,419,440
P24014,PS51450,443,464
P24014,PS51450,571,592
P24014,PS51450,596,617
P24014,PS51450,620,641
P24014,PS51450,644,665
P24014,PS51450,668,689
P24014,PS51450,791,812
P24014,PS51450,815,836
P24014,PS51450,839,860
P24014,PS50026,933,968
P24014,PS00022,956,967
P24014,PS01186,956,967
P24014,PS50026,970,1007
P24014,PS00022,995,1006
P24014,PS01186,995,1006
P24014,PS01187,1009,1034
P24014,PS50026,1009,1046
P24014,PS00010,1025,1036
P24014,PS00022,1034,1045
P24014,PS01186,1034,1045
P24014,PS50026,1048,1086
P24014,PS00010,1065,1076
P24014,PS00022,1074,1085
P24014,PS01186,1074,1085
P24014,PS01187,1088,1112
P24014,PS50026,1088,1124
P24014,PS00010,1103,1114
P24014,PS00022,1112,1123
P24014,PS50026,1135,1173
P24014,PS00022,1161,1172
P24014,PS01186,1161,1172
P24014,PS50025,1176,1349
P24014,PS50026,1377,1416
P24014,PS00022,1404,1415
P24014,PS01225,1433,1504
P24014,PS01185,1466,1503
O46375,PS00768,35,50
O46375,PS00769,125,137
D4AXW3,PS51892,128,399
D4AXW3,PS00138,344,354
P86419,PS00272,41,62
Q2LMP1,PS00246,203,212
D4ARW0,PS00956,104,115
Q6H321,PS50240,25,258
Q6H321,PS00134,61,66
Q6H321,PS00135,207,218
Q9V3D4,PS51910,22,440
P86389,PS00118,43,50
P86389,PS00119,87,97
Q6NUI6,PS51450,62,84
Q6NUI6,PS51450,111,132
Q6NUI6,PS51450,135,156
Q6NUI6,PS51450,159,180
Q6NUI6,PS51450,183,204
Q6NUI6,PS51450,207,228
Q6NUI6,PS51450,231,252
Q6NUI6,PS51450,279,300
Q6NUI6,PS51450,450,471
Q6NUI6,PS51450,474,495
Q6NUI6,PS51450,498,519
Q6NUI6,PS51450,522,543
Q6NUI6,PS51450,546,566
Q6NUI6,PS51450,570,591
Q6NUI6,PS51450,594,615
Q6NUI6,PS51450,619,640
Q6NUI6,PS51450,644,665
Q6NUI6,PS51450,666,687
Q25519,PS00209,204,223
Q25519,PS00210,397,405
Q25519,PS00498,401,412
A0ZSK4,PS50188,506,700
P86097,PS00272,38,56
P86095,PS00272,38,56
P60772,PS00272,39,57
P60773,PS00272,39,57
P60771,PS00272,61,79
P60774,PS00272,39,57
P60775,PS00272,61,79
Q8T115,PS00209,196,215
Q8T115,PS00210,387,395
Q8T115,PS00498,391,402
P19999,PS50041,123,235
P19999,PS00615,212,234
B3A0N5,PS00785,36,48
P67863,PS50278,25,122
P67863,PS00249,61,73
P67862,PS50278,25,122
P67862,PS00249,61,73
P67861,PS50278,25,122
P67861,PS00249,61,73
Q9WVL7,PS00471,30,75
Q8MJF1,PS51450,144,165
Q8MJF1,PS51450,168,189
Q8MJF1,PS51450,214,234
Q8MJF1,PS51450,235,256
Q84WS0,PS51892,122,623
Q84WS0,PS00136,148,159
Q84WS0,PS00138,550,560
Q8C6K9,PS50234,26,205
Q8C6K9,PS50234,228,406
Q8C6K9,PS50234,435,605
Q8C6K9,PS50234,621,790
Q8C6K9,PS50234,808,981
Q8C6K9,PS50234,999,1170
Q8C6K9,PS50234,1756,1901
Q8C6K9,PS50234,1964,2165
Q9HE18,PS51164,317,353
Q9HE18,PS00562,325,352
P86870,PS01009,176,186
P86870,PS01010,205,216
Q8NIJ4,PS00142,434,443
Q8NIJ4,PS00435,520,530
O15537,PS50022,63,219
O15537,PS01285,111,140
Q9QXT5,PS51041,28,105
Q9QXT5,PS50026,104,136
Q9QXT5,PS00022,124,135
Q9QXT5,PS01186,124,135
Q9QXT5,PS01187,138,162
Q54PR9,PS00616,44,58
Q7SZN0,PS00079,307,327
Q7SZN0,PS00079,662,682
Q7SZN0,PS00079,1120,1140
Q7SZN0,PS50022,1147,1298
Q7SZN0,PS01285,1187,1217
Q7SZN0,PS50022,1303,1457
Q7SZN0,PS01285,1347,1376
Q7SZN0,PS01286,1441,1457
Q6UY14,PS50092,44,380
Q6UY14,PS50092,723,782
Q6UY14,PS50092,783,842
Q6UY14,PS50092,845,909
Q6UY14,PS50092,910,969
Q6UY14,PS50092,970,1026
Q6UY14,PS50900,1029,1066
P13582,PS51888,36,89
P13582,PS50240,128,391
P13582,PS00032,138,143
P13582,PS00134,169,174
P13582,PS00135,332,343
P05017,PS00262,95,109
Q6T5L0,PS50240,1,229
Q6T5L0,PS00134,39,44
Q6T5L0,PS00135,178,189
P84631,PS51863,2,64
P83942,PS50278,1,98
P83942,PS00249,37,49
D4ANB6,PS00131,200,207
P29268,PS51323,24,97
P29268,PS00222,52,67
P29268,PS50184,100,166
P29268,PS01208,119,165
P29268,PS50092,197,242
P29268,PS01225,255,329
P29268,PS01185,291,328
P25680,PS00272,41,61
P25683,PS00272,38,56
Q8NJP6,PS51164,346,382
Q8NJP6,PS00562,354,381
Q00604,PS01225,39,132
Q00604,PS01185,95,131
Q4VP10,PS51257,1,18
P09486,PS00612,72,102
P09486,PS51465,94,151
P09486,PS00613,163,173
P09486,PS00018,274,286
P10456,PS00272,61,79
P10457,PS00272,61,79
P10458,PS00272,40,58
P47001,PS50256,64,82
P47001,PS00929,68,78
P60234,PS00272,41,61
Q01176,PS51760,31,329
Q1HA14,PS00967,113,119
M1JBC0,PS51863,2,63
Q6PXP0,PS00118,55,62
K9MCH1,PS00272,59,77
P01033,PS00288,24,36
P01033,PS50189,24,147
P01034,PS00287,80,93
P01036,PS00287,75,88
P01037,PS00287,75,88
F5CPD5,PS00272,59,77
F5CPD7,PS00272,61,79
F5CPD8,PS00272,59,77
F5CPD9,PS00272,61,79
P49141,PS00768,37,52
P49141,PS00769,127,139
P49142,PS00768,37,52
P49142,PS00769,127,139
A2AJB7,PS00213,34,47
Q9HEZ1,PS51164,19,55
Q9HEZ1,PS00562,27,54
Q9HEZ1,PS51760,88,405
Q9HEZ1,PS00591,320,330
P0DMT2,PS00118,43,50
P0DMT2,PS00119,85,95
P01409,PS00272,41,61
P35624,PS00288,24,36
P35624,PS50189,24,147
P0CAY6,PS51257,1,17
Q6KF10,PS51362,332,455
Q6KF10,PS00250,372,387
W0HJ53,PS51761,28,216
W0HJ53,PS00776,109,119
W0HJ53,PS00777,200,211
Q08380,PS50287,24,124
Q08380,PS00420,29,66
Q08380,PS50097,153,221
P98064,PS01180,16,143
P98064,PS01187,144,171
P98064,PS00010,162,173
P98064,PS01186,171,186
P98064,PS01180,190,302
P98064,PS50923,304,369
P98064,PS50923,370,439
P98064,PS50240,454,701
P98064,PS00134,491,496
P98064,PS00135,645,656
Q9NPH9,PS00520,74,94
I1S2K3,PS51761,41,229
I1S2K3,PS00776,122,132
I1S2K3,PS00777,213,224
Q6PRW6,PS51760,50,330
Q6PRW6,PS00591,260,270
Q5S7A8,PS51760,46,326
Q5S7A8,PS00591,256,266
A0ZSK3,PS50188,508,703
O57382,PS51864,153,352
O57382,PS00142,242,251
O57382,PS01180,354,466
O57382,PS01180,467,579
O57382,PS01187,579,604
O57382,PS50026,579,620
O57382,PS00010,595,606
O57382,PS01186,604,619
O57382,PS01180,623,735
O57382,PS01187,735,759
O57382,PS50026,735,775
O57382,PS00010,750,761
O57382,PS01186,759,774
O57382,PS01180,779,891
O57382,PS01180,892,1008
O94813,PS51450,56,77
O94813,PS51450,80,101
O94813,PS51450,104,125
O94813,PS51450,128,149
O94813,PS51450,152,173
O94813,PS51450,176,197
O94813,PS51450,200,221
O94813,PS51450,301,322
O94813,PS51450,325,346
O94813,PS51450,349,370
O94813,PS51450,373,394
O94813,PS51450,397,418
O94813,PS51450,559,580
O94813,PS51450,607,628
O94813,PS51450,631,652
O94813,PS51450,655,676
O94813,PS51450,755,777
O94813,PS51450,778,799
O94813,PS51450,802,823
O94813,PS51450,826,847
O94813,PS50026,920,955
O94813,PS00022,943,954
O94813,PS01186,943,954
O94813,PS50026,957,996
O94813,PS00022,984,995
O94813,PS01186,984,995
O94813,PS01187,991,1022
O94813,PS50026,998,1034
O94813,PS00010,1013,1024
O94813,PS00022,1022,1033
O94813,PS50026,1036,1074
O94813,PS00022,1062,1073
O94813,PS01186,1062,1073
O94813,PS01187,1076,1100
O94813,PS50026,1076,1112
O94813,PS00010,1091,1102
O94813,PS00022,1100,1111
O94813,PS01186,1100,1111
O94813,PS50026,1121,1157
O94813,PS00022,1145,1156
O94813,PS01186,1145,1156
O94813,PS50025,1160,1333
O94813,PS50026,1337,1368
O94813,PS00022,1356,1367
O94813,PS01186,1356,1367
O94813,PS50026,1371,1407
O94813,PS00022,1395,1406
O94813,PS50026,1412,1448
O94813,PS00022,1436,1447
O94813,PS01186,1436,1447
O94813,PS01225,1453,1528
O94813,PS01185,1491,1527
Q12562,PS51761,29,221
Q12562,PS00776,111,121
F8J2F2,PS00272,62,82
Q13219,PS51257,1,19
Q13219,PS00142,559,568
Q13219,PS50923,1213,1282
Q13219,PS50923,1283,1344
Q13219,PS50923,1345,1412
Q13219,PS50923,1413,1473
Q13219,PS50923,1476,1556
P14612,PS00272,62,82
P14613,PS00272,40,58
O02350,PS52035,130,423
O02350,PS00132,178,200
O02350,PS00133,312,322
P59939,PS60026,5,41
B5A7N4,PS51761,32,221
B5A7N4,PS00776,114,124
B5A7N4,PS00777,205,216
P60615,PS00272,64,84
P60616,PS00272,64,84
O09118,PS51117,47,284
O09118,PS50027,285,340
O09118,PS00022,304,315
O09118,PS01248,304,338
O09118,PS50027,341,403
O09118,PS01248,368,404
O09118,PS50027,404,453
O09118,PS00022,423,434
O09118,PS01248,423,451
O09118,PS50189,472,601
Q7Z1K3,PS50279,28,84
Q7Z1K3,PS00280,62,80
C0HJQ8,PS01138,34,56
P0C929,PS50041,9,128
P0C929,PS00615,102,127
A4QUT2,PS00436,132,143
A4QUT2,PS50873,174,458
A4QUT2,PS00435,306,316
C0HJQ4,PS01138,36,57
Q7TMF5,PS00284,384,394
C0HJC1,PS00118,43,50
C0HJC1,PS00119,85,95
Q27J47,PS50240,25,249
Q27J47,PS00134,61,66
Q27J47,PS00135,198,209
P81908,PS00941,90,100
P81908,PS00122,185,200
Q27J49,PS00263,223,239
O35568,PS01187,44,70
O35568,PS01187,173,199
O35568,PS50026,173,213
O35568,PS00010,190,201
O35568,PS01186,199,212
O35568,PS01187,214,237
O35568,PS50026,214,253
O35568,PS00010,228,239
O35568,PS01186,237,252
O35568,PS01187,254,277
O35568,PS50026,254,293
O35568,PS00010,268,279
O35568,PS01186,277,292
O35568,PS01187,294,318
O35568,PS50026,294,333
O35568,PS00010,309,320
O35568,PS01186,318,332
O35568,PS01187,334,359
B5U6Y4,PS00118,59,66
B5U6Y4,PS00119,101,111
P83559,PS01186,24,36
Q5Y4V8,PS60015,35,66
Q54PA4,PS50842,42,141
Q5Y4V6,PS60015,36,67
Q5Y4V2,PS60015,37,68
P83952,PS51390,3,47
B6V874,PS00142,434,443
B6V874,PS00435,520,530
Q9HFH0,PS51761,35,223
Q9HFH0,PS00776,116,126
Q9XZ63,PS00018,145,157
D4AQA7,PS00131,221,228
Q9P403,PS51782,108,152
Q9P403,PS51782,183,227
Q4VP09,PS51257,1,17
Q4VP08,PS51257,1,17
P84516,PS50873,40,337
P84516,PS00436,72,83
P84516,PS00435,203,213
Q8T0W2,PS51446,23,59
Q8T0W2,PS51446,85,121
Q8T0W2,PS51446,147,184
P07457,PS50844,24,83
Q93243,PS51864,115,308
Q93243,PS50026,303,343
Q93243,PS00022,331,342
Q93243,PS01186,331,342
Q93243,PS01180,350,458
Q93243,PS50092,576,627
P83377,PS01009,157,167
P83377,PS01010,186,197
P09230,PS51892,166,454
P09230,PS00136,196,207
P09230,PS00137,231,241
P09230,PS00138,395,405
P01023,PS00430,1,63
P01023,PS00477,969,977
Q8BGU2,PS50871,88,224
Q90Y12,PS00263,165,181
Q670P5,PS00246,207,216
F5CPE4,PS00272,61,79
F5CPE3,PS00272,52,70
Q00387,PS00284,405,415
P68419,PS00272,39,57
P68418,PS00272,39,57
P83579,PS51465,1,58
P83579,PS00282,14,36
P68413,PS00272,38,56
P68412,PS00272,38,56
P68410,PS51863,1,62
P68417,PS00272,39,57
P68416,PS00272,59,77
P86471,PS51378,1,40
Q68SA9,PS50215,226,437
Q68SA9,PS00142,369,378
Q68SA9,PS50092,523,578
Q68SA9,PS50092,804,863
Q68SA9,PS50092,925,978
Q68SA9,PS50092,1382,1430
Q68SA9,PS50092,1433,1493
Q68SA9,PS50092,1540,1600
Q68SA9,PS50900,1603,1643
O73682,PS50278,36,132
O73682,PS00249,72,84
P06857,PS00120,165,174
P06857,PS50095,356,467
F8J2G3,PS00272,59,77
F8J2G5,PS00272,56,74
C9K4X8,PS00262,102,116
Q2PGV8,PS51760,46,354
P11159,PS00539,43,48
P11159,PS00539,119,124
P11159,PS00539,155,160
P11159,PS00539,165,170
P85258,PS51257,1,16
P82935,PS00272,62,82
P85253,PS51257,1,16
P85254,PS51257,1,16
P85255,PS51257,1,16
P85256,PS51257,1,16
P86406,PS51863,1,63
P23776,PS00079,135,155
P23776,PS00659,225,234
A5JUY8,PS50292,129,711
P07214,PS00612,71,101
P07214,PS51465,93,150
P07214,PS00613,162,172
P07214,PS00018,273,285
Q8I817,PS51257,1,25
P82807,PS50998,40,86
P82807,PS00011,56,81
P82807,PS01187,86,110
P82807,PS50026,86,122
P82807,PS00010,101,112
P82807,PS00022,110,121
P82807,PS50240,210,453
P82807,PS00134,247,252
P82807,PS00135,399,410
P86854,PS50041,37,148
P86854,PS00615,131,156
Q2PE51,PS00263,165,181
P86100,PS50026,352,407
P86100,PS00022,395,406
P86100,PS01186,395,406
D4APE2,PS00708,591,621
P85105,PS00597,69,90
P13495,PS00272,41,62
Q20930,PS50215,192,372
Q20930,PS00142,299,308
Q20930,PS50900,465,506
Q96W72,PS51761,16,207
Q96W72,PS00777,191,202
Q3BER4,PS50214,49,112
Q3BER4,PS00427,67,86
Q3BER3,PS50214,49,112
Q3BER3,PS00427,67,86
E9Q7T7,PS51450,61,83
E9Q7T7,PS51450,86,107
E9Q7T7,PS51450,110,131
E9Q7T7,PS51450,134,155
E9Q7T7,PS51450,158,179
E9Q7T7,PS51450,182,203
E9Q7T7,PS51450,206,227
E9Q7T7,PS51450,230,251
E9Q7T7,PS51450,278,299
E9Q7T7,PS51450,300,321
E9Q7T7,PS51450,473,494
E9Q7T7,PS51450,497,518
E9Q7T7,PS51450,521,542
E9Q7T7,PS51450,545,566
E9Q7T7,PS51450,569,590
E9Q7T7,PS51450,593,614
E9Q7T7,PS51450,618,639
E9Q7T7,PS51450,643,664
E9Q7T7,PS51450,665,686
P19958,PS00272,38,56
P19959,PS00272,59,77
Q6UX27-2,PS50835,27,114
Q91053,PS50240,25,253
Q91053,PS00134,63,68
Q91053,PS00135,202,213
Q9UJW2,PS50958,59,107
Q9UJW2,PS00524,81,102
Q9UJW2,PS00640,431,450
P84032,PS51162,4,67
P84032,PS51162,72,127
Q5Y4U8,PS60015,36,67
P84614,PS51863,3,65
P83560,PS60018,63,105
Q5Y4U6,PS60015,35,65
Q5Y4U7,PS60015,35,65
Q6WIH4,PS00142,440,449
Q6WIH3,PS00142,426,435
Q6WIH1,PS00142,434,443
Q6WIH1,PS00435,520,530
P55332,PS51761,37,225
P55332,PS00776,118,128
P55332,PS00777,209,220
Q6WIH8,PS00142,426,435
P84293,PS00209,182,201
P84293,PS00210,373,381
P84293,PS00498,377,388
P29029,PS51910,27,311
P29029,PS01095,149,157
P85314,PS50215,8,204
P85314,PS00142,141,150
P04180,PS00120,199,208
O94163,PS51760,45,326
P83346,PS00272,41,61
P0DKW9,PS00272,40,60
Q2TJ95,PS50092,147,207
C0K3N1,PS50278,25,122
C0K3N1,PS00249,61,73
A2CKF7,PS00272,62,82
A2CKF6,PS00272,62,82
P53189,PS00587,472,485
P83493,PS51767,71,377
P83493,PS00141,86,97
P01471,PS00272,38,58
D2Y2I3,PS60021,50,77
Q09055,PS00284,383,393
Q5Y4V3,PS60015,37,68
Q6ZMM2,PS50092,45,97
Q6ZMM2,PS50189,360,479
Q8NJ73,PS51164,17,53
Q8NJ73,PS00562,25,52
Q8NJ73,PS51760,74,379
P98133,PS00022,134,145
P98133,PS01186,134,145
P98133,PS50026,146,178
P98133,PS00022,166,177
P98133,PS01186,166,177
P98133,PS51364,184,227
P98133,PS01187,246,271
P98133,PS50026,246,287
P98133,PS00010,262,273
P98133,PS01187,288,313
P98133,PS50026,288,329
P98133,PS00010,304,315
P98133,PS01186,313,328
P98133,PS51364,334,389
P98133,PS50026,449,489
P98133,PS01186,474,488
P98133,PS01187,490,513
P98133,PS50026,490,525
P98133,PS00010,504,515
P98133,PS01186,513,528
P98133,PS01187,530,555
P98133,PS50026,530,571
P98133,PS00010,546,557
P98133,PS01186,555,570
P98133,PS01187,572,596
P98133,PS50026,572,612
P98133,PS00010,587,598
P98133,PS01186,596,611
P98133,PS01187,613,637
P98133,PS50026,613,653
P98133,PS00010,628,639
P98133,PS51364,659,711
P98133,PS01187,723,748
P98133,PS50026,723,764
P98133,PS00010,739,750
P98133,PS01186,748,763
P98133,PS01187,765,790
